StockCode,units,sales_value,revenue_share,cumulative_share,ABC
22997,1899,812.54,0.00012870350415636098,0.9132611165184666,B
22251,666,811.12,0.0001284785811053087,0.913389595099572,B
22065,1354,811.0,0.00012845957352352962,0.9135180546730954,B
22473,275,810.73,0.00012841680646452674,0.91364647147956,B
20886,407,809.43,0.00012821089099525348,0.9137746823705553,B
16016,985,808.65,0.00012808734171368955,0.9139027697122689,B
22242,532,807.63,0.0001279257772685675,0.9140306954895375,B
84459B,518,806.4499999999999,0.0001277388693810733,0.9141584343589186,B
22680,574,805.79,0.00012763432768128844,0.9142860686865999,B
23354,951,801.3299999999999,0.00012692787922516643,0.9144129965658251,B
21688,255,800.5300000000001,0.00012680116201330602,0.9145397977278384,B
72802A,183,799.99,0.0001267156278953002,0.9146665133557338,B
20963,562,799.4,0.00012662217395155312,0.9147931355296853,B
82599,353,799.3900000000001,0.00012662058998640487,0.9149197561196717,B
22211,671,798.9699999999999,0.0001265540634501781,0.9150463101831219,B
23067,189,796.7700000000001,0.0001262055911175619,0.9151725157742394,B
21508,1908,795.8,0.0001260519464981811,0.9152985677207376,B
23347,658,795.76,0.00012604561063758808,0.9154246133313751,B
23390,195,793.3900000000001,0.00012567021089745153,0.9155502835422726,B
21068,564,792.12,0.00012546904732362304,0.9156757525895962,B
23088,629,791.9,0.0001254342000903614,0.9158011867896866,B
21209,1000,791.68,0.0001253993528570998,0.9159265861425436,B
35924,434,791.11,0.00012530906684364923,0.9160518952093872,B
22249,904,790.02,0.00012513641464248935,0.9161770316240297,B
21055,83,789.41,0.00012503979276844577,0.9163020714167982,B
22419,1750,786.92,0.0001246453854465301,0.9164267168022447,B
84279B,195,785.95,0.00012449174082714934,0.9165512085430719,B
10125,1003,785.05,0.00012434918396380632,0.9166755577270357,B
84580,207,784.77,0.00012430483293965518,0.9167998625599754,B
85194L,901,783.79,0.0001241496043551261,0.9169240121643305,B
22719,552,783.54,0.00012411000522641972,0.9170481221695569,B
84912B,222,783.3100000000001,0.00012407357402800985,0.9171721957435849,B
23090,973,783.15,0.00012404823058563774,0.9172962439741705,B
22819,1828,782.91,0.00012401021542207962,0.9174202541895926,B
22708,1900,782.0,0.00012386607459358837,0.9175441202641862,B
22066,1632,780.86,0.00012368550256668722,0.9176678057667529,B
22262,856,780.64,0.0001236506553334256,0.9177914564220863,B
22024,1865,780.39,0.00012361105620471922,0.917915067478291,B
22119,114,777.88,0.00012321348095250704,0.9180382809592434,B
22893,1610,776.24,0.00012295371066819313,0.9181612346699116,B
47480,470,774.9599999999999,0.0001227509631292164,0.9182839856330408,B
23026,362,774.94,0.0001227477951989199,0.9184067334282398,B
23399,880,773.8299999999999,0.00012257197506746351,0.9185293054033072,B
23107,263,773.47,0.00012251495232212635,0.9186518203556293,B
84459A,506,772.66,0.00012238665114511763,0.9187742070067745,B
22530,1828,770.52,0.00012204768260339093,0.9188962546893779,B
85180A,347,769.94,0.00012195581262479212,0.9190182105020026,B
23273,464,768.2399999999999,0.00012168653854958863,0.9191398970405522,B
21628,37,767.07,0.00012150121462724275,0.9192613982551795,B
22742,263,765.1700000000001,0.00012120026124907419,0.9193825985164286,B
22402,1136,762.8,0.0001208248615089376,0.9195034233779374,B
22754,917,760.04,0.00012038768712801905,0.9196238110650654,B
37327,1453,759.39,0.00012028472939338243,0.9197440957944588,B
23281,987,758.41,0.00012012950080885339,0.9198642252952677,B
85127,137,758.0,0.00012006455823777492,0.9199842898535054,B
85227,895,757.42,0.00011997268825917607,0.9201042625417646,B
23178,263,754.97,0.00011958461679785347,0.9202238471585624,B
35651,345,753.99,0.00011942938821332441,0.9203432765467757,B
21204,437,752.81,0.00011924248032583024,0.9204625190271015,B
23404,145,752.7900000000001,0.00011923931239553376,0.9205817583394971,B
21773,797,752.52,0.00011919654533653083,0.9207009548848336,B
22608,3541,752.13,0.00011913477069574887,0.9208200896555293,B
51014C,1278,752.04,0.00011912051500941456,0.9209392101705387,B
20802,445,751.3699999999999,0.00011901438934448143,0.9210582245598832,B
21788,936,750.66,0.0001189019278189553,0.9211771264877021,B
22679,539,750.35,0.00011885282489935938,0.9212959793126014,B
21199,842,748.9499999999999,0.00011863106977860357,0.92141461038238,B
21200,552,748.56,0.00011856929513782161,0.9215331796775179,B
23153,194,747.1,0.0001183380362261763,0.9216515177137441,B
23179,263,745.77,0.00011812736886145831,0.9217696450826055,B
23546,1775,745.5,0.0001180846018024554,0.9218877296844079,B
22936,243,745.17,0.00011803233095256296,0.9220057620153604,B
22611,153,743.7900000000001,0.00011781374376210371,0.9221235757591225,B
23267,605,743.35,0.00011774404929558045,0.9222413198084181,B
22755,854,743.12,0.00011770761809717058,0.9223590274265152,B
22268,1686,741.27,0.00011741458454474328,0.9224764420110599,B
23213,597,741.01,0.00011737340145088863,0.9225938154125108,B
22472,140,740.6800000000001,0.00011732113060099621,0.9227111365431119,B
22372,168,737.84,0.00011687128449889162,0.9228280078276108,B
21774,771,737.64,0.00011683960519592649,0.9229448474328067,B
22540,1867,737.1999999999999,0.00011676991072940325,0.9230616173435361,B
22081,412,735.63,0.00011652122820112712,0.9231781385717373,B
22650,494,734.4599999999999,0.0001163359042787812,0.923294474476016,B
21633,103,733.4,0.00011616800397306611,0.923410642479989,B
21465,196,732.76,0.00011606663020357777,0.9235267091101926,B
21224,615,731.47,0.0001158622986994528,0.923642571408892,B
23436,622,730.73,0.00011574508527848188,0.9237583164941705,B
22094,1374,730.44,0.00011569915028918247,0.9238740156444597,B
22221,73,728.9699999999999,0.00011546630741238887,0.9239894819518721,B
22518,342,728.8900000000001,0.00011545363569120286,0.9241049355875633,B
23124,557,727.99,0.00011531107882785984,0.9242202466663912,B
21355,576,726.09,0.00011501012544969128,0.9243352567918409,B
23358,198,726.03,0.00011500062165880174,0.9244502574134997,B
22320,119,725.09,0.00011485172893486572,0.9245651091424346,B
21948,486,723.02,0.0001145238481491768,0.9246796329905838,B
21352,175,722.57,0.0001144525697175053,0.9247940855603013,B
22129,766,721.8199999999999,0.00011433377233138612,0.9249084193326327,B
22924,841,720.8199999999999,0.00011417537581656055,0.9250225947084493,B
79030G,1406,719.81,0.00011401539533658675,0.9251366101037859,B
22681,515,719.01,0.0001138886781247263,0.9252504987819106,B
23183,179,716.72,0.00011352595010577577,0.9253640247320164,B
22522,864,715.68,0.00011336121773035718,0.9254773859497467,B
23101,903,715.17,0.00011328043550779614,0.9255906663852546,B
22209,683,712.78,0.00011290186783736306,0.925703568253092,B
21354,542,710.15,0.00011248528500337183,0.9258160535380954,B
21211,503,709.9,0.00011244568587466545,0.92592849922397,B
22228,826,708.2199999999999,0.0001121795797297585,0.9260406788036998,B
22341,396,707.2099999999999,0.00011201959924978468,0.9261526984029496,B
22317,241,706.36,0.00011188496221218297,0.9262645833651617,B
85185B,238,705.6200000000001,0.00011176774879121206,0.9263763511139529,B
21084,2367,705.21,0.00011170280622013358,0.926488053920173,B
21272,502,704.95,0.00011166162312627893,0.9265997155432992,B
22312,228,703.8400000000001,0.00011148580299482258,0.926711201346294,B
21107,239,703.69,0.00011146204351759873,0.9268226633898117,B
22321,731,703.31,0.00011140185284196499,0.9269340652426536,B
23102,855,702.81,0.00011132265458455221,0.9270453878972382,B
23357,157,700.35,0.00011093299915808135,0.9271563208963963,B
22074,717,698.79,0.00011068590059495346,0.9272670067969913,B
22757,552,698.77,0.00011068273266465695,0.9273776895296559,B
21631,129,698.63,0.00011066055715258138,0.9274883500868085,B
22476,115,698.08,0.00011057343906942733,0.9275989235258779,B
22046,1700,698.0,0.00011056076734824128,0.9277094842932262,B
20961,484,696.96,0.0001103960349728227,0.9278198803281991,B
22322,773,696.55,0.00011033109240174421,0.9279302114206008,B
84596G,1452,695.64,0.00011018695157325295,0.9280403983721741,B
23432,832,695.2399999999999,0.00011012359296732272,0.9281505219651415,B
22250,792,695.04,0.00011009191366435762,0.9282606138788059,B
85039A,475,694.9699999999999,0.00011008082590831982,0.9283706947047142,B
22923,840,694.1999999999999,0.00010995886059190414,0.9284806535653062,B
22254,544,693.13,0.00010978937632104079,0.9285904429416272,B
85163B,78,687.63,0.00010891819548950021,0.9286993611371167,B
22573,874,687.52,0.0001089007718728694,0.9288082619089896,B
21288,230,687.2,0.00010885008498812524,0.9289171119939778,B
21991,405,685.97,0.00010865525727488978,0.9290257672512526,B
22376,158,685.18,0.00010853012402817759,0.9291342973752809,B
22500,125,682.99,0.00010818323566070962,0.9292424806109416,B
22614,2195,682.6299999999999,0.00010812621291537239,0.929350606823857,B
51014L,1216,682.51,0.00010810720533359335,0.9294587140291906,B
85116,600,681.84,0.00010800107966866023,0.9295667151088592,B
21111,373,681.54,0.00010795356071421254,0.9296746686695735,B
23214,325,680.72,0.0001078236755720556,0.9297824923451455,B
23099,103,678.09,0.00010740709273806438,0.9298898994378836,B
20752,307,676.85,0.00010721068105968067,0.9299971101189433,B
23352,540,676.82,0.00010720592916423591,0.9301043160481075,B
21383,900,675.71,0.00010703010903277953,0.9302113461571403,B
84796A,75,675.27,0.00010696041456625629,0.9303183065717066,B
22994,1560,674.26,0.00010680043408628247,0.9304251070057928,B
79160,386,674.03,0.00010676400288787258,0.9305318710086807,B
23033,475,673.7099999999999,0.0001067133160031284,0.9306385843246838,B
84509G,355,672.48,0.00010651848828989297,0.9307451028129737,B
23265,511,670.29,0.000106171599922425,0.9308512744128962,B
21294,1471,669.59,0.0001060607223620471,0.9309573351352582,B
21872,533,669.5600000000001,0.00010605597046660234,0.9310633911057249,B
21398,1510,668.63,0.00010590866170781456,0.9311692997674327,B
23327,1079,668.21,0.00010584213517158784,0.9312751419026043,B
22279,617,667.66,0.00010575501708843377,0.9313808969196927,B
20846,504,665.73,0.00010544931181482044,0.9314863462315075,B
22683,484,663.47,0.00010509133569131467,0.9315914375671989,B
23438,514,661.86,0.00010483631730244552,0.9316962738845013,B
22523,773,660.9499999999999,0.00010469217647395424,0.9318009660609752,B
22706,1607,658.94,0.00010437379947915489,0.9319053398604543,B
22539,1601,657.99,0.0001042233227900706,0.9320095631832443,B
22474,115,657.33,0.00010411878109028573,0.9321136819643346,B
85159A,384,656.8,0.00010403483093742817,0.9322177167952721,B
47593B,1407,656.27,0.00010395088078457064,0.9323216676760566,B
85130B,727,655.51,0.00010383049943330321,0.9324254981754899,B
84872A,59,655.0899999999999,0.00010376397289707646,0.932529262148387,B
21476,38,654.78,0.00010371486997748055,0.9326329770183646,B
21679,725,653.6899999999999,0.00010354221777632068,0.9327365192361409,B
22696,347,651.65,0.00010321908888607655,0.932839738325027,B
23041,156,651.5400000000001,0.00010320166526944575,0.9329429399902964,B
79164,1624,651.0,0.00010311613115143993,0.9330460561214479,B
23104,54,649.8,0.00010292605533364925,0.9331489821767815,B
23002,1519,649.25,0.0001028389372504952,0.933251821114032,B
22959,1650,649.0,0.0001027993381217888,0.9333546204521538,B
22682,484,648.69,0.00010275023520219289,0.933457370687356,B
23217,546,648.11,0.00010265836522359406,0.9335600290525796,B
23264,498,647.99,0.000102639357641815,0.9336626684102214,B
22471,183,647.8100000000001,0.0001026108462691464,0.9337652792564906,B
23324,320,647.62,0.00010258075093132954,0.9338678600074218,B
84660A,709,646.5,0.00010240334683472491,0.9339702633542566,B
23433,737,646.27,0.00010236691563631502,0.934072630269893,B
22316,586,643.72,0.00010196300452350985,0.9341745932744164,B
85212,2026,643.0999999999999,0.000101864798684318,0.9342764580731008,B
22166,58,641.09,0.00010154642168951864,0.9343780044947902,B
21927,516,637.4,0.0001009619385498123,0.93447896643334,B
22309,241,637.23,0.00010093501114229196,0.9345799014444823,B
85114B,341,637.1899999999999,0.00010092867528169893,0.934680830119764,B
21894,445,634.9,0.00010056594726274841,0.9347813960670267,B
22062,543,631.94,0.00010009709357886475,0.9348814931606055,B
84519A,312,631.61,0.00010004482272897232,0.9349815379833345,B
85038,294,631.23,9.99846320533386e-05,0.9350815226153878,B
21065,358,630.88,9.992919327314965e-05,0.935181451808661,B
22287,580,629.9799999999999,9.978663640980663e-05,0.9352812384450708,B
47574A,524,629.7,9.97422853856555e-05,0.9353809807304565,B
23140,152,629.1800000000001,9.965991919794621e-05,0.9354806406496544,B
22685,478,628.99,9.962982386012935e-05,0.9355802704735146,B
22075,400,628.42,9.953953784667877e-05,0.9356798100113612,B
22438,331,627.62,9.941282063481832e-05,0.9357792228319961,B
85049D,491,627.41,9.937955736670495e-05,0.9358786023893628,B
21462,91,627.33,9.936688564551891e-05,0.9359779692750083,B
16237,2935,626.22,9.919106551406254e-05,0.9360771603405224,B
22480,526,623.44,9.875072320284749e-05,0.9361759110637252,B
22814,1488,623.16,9.870637217869632e-05,0.9362746174359039,B
22737,348,623.05,9.868894856206551e-05,0.9363733063844659,B
22264,1018,621.62,9.846244154586497e-05,0.9364717688260118,B
22715,1487,621.26,9.840541880052776e-05,0.9365701742448124,B
35648,607,620.63,9.830562899618766e-05,0.9366684798738085,B
21530,621,619.1500000000001,9.807120215424585e-05,0.9367665510759627,B
22520,716,618.74,9.800625958316735e-05,0.9368645573355459,B
84012,522,617.24,9.776866481092901e-05,0.9369623260003568,B
21846,288,617.18,9.775916102003946e-05,0.9370600851613768,B
21289,493,616.25,9.76118522612517e-05,0.937157697013638,B
21694,232,616.12,9.759126071432438e-05,0.9372552882743523,B
22246,302,614.92,9.74011848965337e-05,0.9373526894592489,B
84789,180,614.35,9.731089888308314e-05,0.937450000358132,B
85141,122,614.24,9.729347526645232e-05,0.9375472938333984,B
23006,1422,613.43,9.716517408944361e-05,0.9376444590074878,B
84843,110,612.7,9.704954463362097e-05,0.9377415085521215,B
22210,657,611.52,9.68626367461268e-05,0.9378383711888676,B
22132,657,610.8,9.674859125545238e-05,0.937935119780123,B
21747,460,610.73,9.673750349941461e-05,0.9380318572836224,B
85183A,493,610.67,9.672799970852507e-05,0.9381285852833309,B
23186,1261,610.37,9.66804807540774e-05,0.9382252657640849,B
23004,1372,610.27,9.666464110259485e-05,0.9383219304051875,B
22733,469,609.51,9.654425975132742e-05,0.9384184746649389,B
84509B,163,607.71,9.625914602464142e-05,0.9385147338109635,B
23106,205,606.65,9.609124571892631e-05,0.9386108250566825,B
85131D,713,605.5699999999999,9.592017748291471e-05,0.9387067452341654,B
22802,33,605.43,9.589800197083912e-05,0.9388026432361363,B
84763,475,605.3,9.58774104239118e-05,0.9388985206465602,B
84596L,1228,605.1999999999999,9.586157077242925e-05,0.9389943822173327,B
23187,2028,605.16,9.585523491183624e-05,0.9390902374522445,B
22343,1084,604.0,9.567149495463858e-05,0.9391859089471991,B
79191C,821,602.81,9.548300310199615e-05,0.9392813919503011,B
21949,470,601.6,9.529134331905724e-05,0.9393766832936202,B
22190,330,600.99,9.519472144501364e-05,0.9394718780150653,B
84637,114,600.92,9.518363368897585e-05,0.9395670616487543,B
21291,691,600.61,9.513453076937993e-05,0.9396621961795236,B
22288,465,599.4,9.4942870986441e-05,0.9397571390505101,B
22736,361,598.85,9.485575290328696e-05,0.9398519948034133,B
21208,699,598.29,9.476705085498463e-05,0.9399467618542683,B
22475,103,597.6800000000001,9.467042898094105e-05,0.9400414322832492,B
84536B,1420,597.51,9.464350157342069e-05,0.9401360757848226,B
21789,683,596.39,9.446609747681606e-05,0.9402305418822994,B
35810A,593,594.26,9.412871290023763e-05,0.9403246705951996,B
79163,1509,593.55,9.401625137471147e-05,0.9404186868465744,B
22123,270,593.39,9.399090793233939e-05,0.9405126777545068,B
84800L,338,592.72,9.388478226740627e-05,0.9406065625367742,B
84849D,338,592.02,9.377390470702837e-05,0.9407003364414812,B
22684,433,591.92,9.375806505554581e-05,0.9407940945065367,B
22705,1408,591.36,9.36693630072435e-05,0.940887763869544,B
85049H,552,591.25,9.365193939061269e-05,0.9409814158089346,B
23391,147,590.0500000000001,9.346186357282202e-05,0.9410748776725074,B
22592,160,589.4,9.33589058381854e-05,0.9411682365783456,B
20967,154,588.63,9.323694052176972e-05,0.9412614735188674,B
23120,1474,587.85,9.311339124020579e-05,0.9413545869101075,B
23400,93,587.46,9.305161659942382e-05,0.941447638526707,B
84660C,513,586.7800000000001,9.294390696934245e-05,0.9415405824336763,B
22701,336,586.58,9.291222766637732e-05,0.9416334946613427,B
22453,231,586.49,9.289797198004302e-05,0.9417263926333228,B
85169A,570,586.07,9.283144544381629e-05,0.9418192240787666,B
22258,592,585.33,9.271423202284537e-05,0.9419119383107895,B
22136,337,584.55,9.259068274128142e-05,0.9420045289935307,B
47504H,625,584.37,9.256217136861283e-05,0.9420970911648994,B
22810,193,584.35,9.255900343831633e-05,0.9421896501683377,B
22035,1382,583.72,9.245921363397622e-05,0.9422821093819717,B
21683,189,583.1100000000001,9.236259175993265e-05,0.9423744719737316,B
21705,353,579.41,9.177652465507805e-05,0.9424662484983867,B
85144,221,579.35,9.176702086418851e-05,0.9425580155192509,B
